index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
2374,چرا انرژی خروجی یک ماشین همیشه کمتر از انرژی ورودی آن است؟,"['بخشی از انرژی در حین کارکرد ماشین نابود می\u200cشود.', 'ماشین باید بر نیروی ثابت مغناطیسی غلبه کند.', 'انرژی مفید با انتقال انرژی به محیط اطراف کاهش می\u200cیابد.', 'بخشی از انرژی در حین تبدیل به صورت گرما آزاد می\u200cشود.']",C,در هر ماشین، بخشی از انرژی ورودی به دلیل اصطکاک و فرآیندهای غیرمفید به صورت گرما آزاد می‌شود و به محیط منتقل می‌گردد. این کاهش انرژی باعث می‌شود که انرژی خروجی همیشه کمتر از انرژی ورودی باشد. بنابراین، گزینه D به درستی این موضوع را توضیح می‌دهد.,A,0.8459822535514832,D,0.9314186573028564,False,False,False,False,[0.84598225 0.00341706 0.00301554 0.14758505],[0.0595436  0.00341212 0.00562564 0.93141866]
2375,کدام معادله یک معادله شیمیایی متعادل است؟,"['2NaOH + CaBr_{2} -> Ca(OH)_{2} + NaBr', 'NO + Cl_{2} -> NOCl', 'CaCO_{3} -> CaO + 2CO_{2}', '2AlCl_{3} + 3Mg -> 3MgCl_{2} + 2Al']",D,معادله 2AlCl_{3} + 3Mg -> 3MgCl_{2} + 2Al متعادل است زیرا تعداد اتم‌های هر عنصر در دو طرف برابر است. در این معادله، 6 اتم کلر، 3 اتم منیزیم و 2 اتم آلومینیوم وجود دارد که نشان‌دهنده تعادل واکنش است.,A,0.7994893789291382,D,0.9581446051597595,False,True,True,True,[0.7994894  0.01478686 0.00698482 0.17873895],[0.0372967  0.00185689 0.00270176 0.9581446 ]
2376,جغدهای جیغ‌کش دو نوع رنگی دارند: قرمز و خاکستری. چه مزیتی جغد جیغ‌کش خاکستری نسبت به جغد جیغ‌کش قرمز دارد در زیستگاهی که از درختان با پوست تیره تشکیل شده است؟,"['آشیانه\u200cسازی', 'غذاخوری', 'تولید مثل', 'پنهان شدن']",D,جغدهای خاکستری به خاطر رنگ تیره‌ترشان در زیستگاه‌های با پوست درختان تیره بهتر می‌توانند پنهان شوند. این استتار به آن‌ها کمک می‌کند تا از شکارچیان در امان بمانند و شانس بقا و موفقیتشان افزایش یابد.,D,0.6871526837348938,D,0.7969456315040588,True,True,True,True,[0.28700787 0.0233757  0.00246378 0.6871527 ],[2.0189334e-01 1.1189907e-03 4.2053071e-05 7.9694563e-01]
2377,گیاهان غیربومی می‌توانند مناطقی را که زمانی توسط گونه‌های گیاهی بومی پر شده بودند، تسخیر کنند. کدام فرآیند غیرزیستی کمترین احتمال را برای باعث شدن تهاجم گیاهان غیربومی دارد؟,"['سیلاب', 'هوازدگی', 'طوفان\u200cهای گرد و غبار', 'آب شدن یخچال\u200cهای طبیعی']",B,فرآیند هوازدگی عمدتاً به تجزیه سنگ‌ها و مواد معدنی مربوط می‌شود و تأثیر مستقیمی بر گیاهان ندارد. در حالی که سایر فرآیندها می‌توانند شرایط محیطی را تغییر دهند و به نفع گیاهان غیربومی عمل کنند، هوازدگی به تنهایی نمی‌تواند به ورود و گسترش این گیاهان کمک کند. بنابراین، کمترین احتمال برای تهاجم گیاهان غیربومی به ه,B,0.40246403217315674,B,0.9677309393882751,True,True,True,True,[0.2766092  0.40246403 0.00748747 0.3134393 ],[2.5738835e-02 9.6773094e-01 6.9671834e-04 5.8335513e-03]
2378,ویژگی رنگ گل در برخی از گونه‌های گیاهان رز بسیار متغیر است که منجر به تشکیل گل‌هایی با رنگ‌های مختلف می‌شود. چگونه این تنوع رنگ گل در گیاهان رز به وجود آمده است؟,"['از طریق جهش', 'از طریق گرده\u200cافشانی', 'از طریق انتخاب طبیعی', 'از طریق تولیدمثل غیرجنسی']",A,رنگ گل‌ها در گیاهان رز به دلیل تغییرات ژنتیکی و جهش‌ها ایجاد می‌شود. این جهش‌ها باعث تنوع رنگی در گل‌ها می‌شوند و به عنوان ویژگی‌های قابل مشاهده در گونه‌های مختلف گل‌سرخ ظاهر می‌گردند. بنابراین، تنوع رنگ گل‌ها عمدتاً ناشی از جهش‌های ژنتیکی است.,A,0.6669456362724304,A,0.996025800704956,True,True,True,True,[0.66694564 0.09026127 0.21652554 0.02626753],[9.9602580e-01 2.8306090e-03 8.6328702e-04 2.8026826e-04]
2379,جولی می‌خواست برای صبحانه یک تخم‌مرغ آب‌پز بخورد. او تخم‌مرغ را به مدت پانزده دقیقه در آب جوش قرار داد. وقتی که او پوسته را شکست، بخش‌های مایع تخم‌مرغ به حالت جامد درآمده بود. دلیل این امر چیست؟,"['الف) حرارت، آب تخم\u200cمرغ را خارج کرد.', 'ب) حرارت، پیوندهای شیمیایی تخم\u200cمرغ را تغییر داد.', 'ج) جوشاندن، بخش\u200cهای جامد تخم\u200cمرغ را به سطح آورد.', 'د) باکتری\u200cهای موجود در تخم\u200cمرغ مایع کشته شدند.']",B,پختن تخم‌مرغ باعث تغییر پیوندهای شیمیایی پروتئین‌ها می‌شود. حرارت موجب دناتوره شدن پروتئین‌ها و تغییر ساختار آن‌ها می‌گردد، که در نتیجه مایع تخم‌مرغ به حالت جامد تبدیل می‌شود. این فرآیند به دلیل تغییرات شیمیایی است، نه به خاطر حذف آب یا عوامل دیگر.,B,0.6698279976844788,B,0.9668977856636047,True,True,True,True,[0.24641596 0.669828   0.05455495 0.02920116],[2.9426785e-02 9.6689779e-01 5.7373097e-04 3.1015603e-03]
2380,دانشمندان در حال جمع آوری نمونه های گرانیت در کوه های غرب نوادای آمریکا هستند. کدام یک از این فرمت ها بهترین گزینه برای نمایش و مقایسه درصد مواد معدنی یافت شده در یک نمونه گرانیت است؟,"['نمودار ستونی', 'نمودار خطی', 'نمودار دایره\u200cای', 'نمودار پراکندگی']",C,نمودار دایره‌ای بهترین گزینه برای نمایش و مقایسه درصد مواد معدنی در یک نمونه گرانیت است. این نمودار به وضوح نسبت‌های مختلف مواد را نشان می‌دهد و سهم هر ماده معدنی را به راحتی قابل مشاهده می‌کند. در مقایسه با سایر نمودارها، نمودار دایره‌ای برای نمایش ترکیب درصدی مناسب‌تر است.,A,0.5079073905944824,C,0.9880879521369934,False,True,True,True,[0.5079074  0.03664925 0.4482267  0.00721666],[1.0891245e-02 5.4224319e-04 9.8808795e-01 4.7852789e-04]
2381,یک ماده در فاز (حالت) جامد دارای,"['شکل معین و حجم معین', 'شکل معین اما حجم معین ندارد', 'شکل معین ندارد اما حجم معین دارد', 'نه شکل معین دارد و نه حجم معین']",A,یک ماده در حالت جامد دارای شکل و حجم مشخص است، زیرا ذرات به طور منظم و نزدیک به هم چیده شده‌اند که ثبات این ویژگی‌ها را تضمین می‌کند.,A,0.9640557765960693,A,0.9976073503494263,True,True,True,True,[0.9640558  0.02897016 0.00392068 0.00305343],[9.9760735e-01 6.9953769e-04 1.3069086e-03 3.8632142e-04]
2382,فرآیندهای زندگی به انرژی نیاز دارند. فرآیندهای بیوشیمیایی شامل واکنش‌های خاصی هستند. کدام یک از ویژگی‌های فرآیندهای بیوشیمیایی است که در تمام حیوانات مشترک است؟,"['در هر سطح pH عمل می\u200cکند', 'حرارت به عنوان یک محصول آزاد می\u200cشود', 'تنها از تنفس بی\u200cهوازی استفاده می\u200cکند', 'مقدار انرژی جذب شده']",B,فرآیندهای بیوشیمیایی در تمامی حیوانات معمولاً گرما را به عنوان محصول آزاد می‌کنند. این گرما ناشی از واکنش‌های متابولیکی است که انرژی شیمیایی را به انرژی حرارتی تبدیل می‌کند. بنابراین، آزاد شدن گرما ویژگی مشترک این فرآیندها در حیوانات است.,B,0.4390965700149536,B,0.9980664849281311,True,True,True,True,[0.20741452 0.43909657 0.01152011 0.34196874],[1.0192847e-03 9.9806648e-01 2.1365369e-04 7.0054346e-04]
2383,وقتی حرکت مولکول‌های آب مایع کند می‌شود، چه چیزی احتمالاً اتفاق می‌افتد؟,"['آب مایع به جامد تبدیل می\u200cشود.', 'آب مایع متراکم می\u200cشود.', 'آب مایع دچار تغییر شیمیایی می\u200cشود.', 'آب مایع بخار می\u200cشود.']",A,زمانی که حرکت مولکول‌های آب کند می‌شود، دما کاهش یافته و مولکول‌ها به هم نزدیک‌تر می‌شوند. این باعث می‌شود آب به حالت جامد (یخ) تبدیل شود که به آن انجماد می‌گویند.,A,0.8890057802200317,A,0.9932758808135986,True,True,True,True,[0.8890058  0.09388371 0.00460173 0.01250879],[9.9327588e-01 5.1364386e-03 6.9514138e-04 8.9257926e-04]
2384,کدام رویداد به احتمال زیاد باعث انفجار تنوع پستانداران شد که در دوران کرتاسه رخ داد؟,"['تشکیل ابرقارهٔ پانگه\u200cآ', 'فعالیت آتشفشانی شدید', 'دمای سردتر', 'افزایش سطح دریاها']",C,فعالیت‌های آتشفشانی شدید در دوران کرتاسه می‌تواند به افزایش تنوع پستانداران کمک کرده باشد. این فعالیت‌ها موجب تغییرات اقلیمی و ایجاد زیستگاه‌های جدید می‌شوند که به پستانداران امکان تکامل و تنوع بیشتر را می‌دهند. همچنین، گازهای گلخانه‌ای ناشی از این فعالیت‌ها دما و شرایط محیطی را تغییر می‌دهند و به افزایش تنوع زیستی کمک می‌کنند.,A,0.9471311569213867,B,0.9928812980651855,False,False,False,False,[0.94713116 0.04724707 0.00180357 0.00381815],[6.7688408e-03 9.9288130e-01 1.8038350e-04 1.6945462e-04]
2385,کدام ویژگی بیشتر احتمال دارد که یک گربه از والدین خود به ارث ببرد؟,"['داشتن زخم', 'دنبال کردن یک اسباب\u200cبازی', 'داشتن پشم سفید', 'دانستن نامش']",C,گربه‌ها ویژگی‌های ظاهری، مانند رنگ پوست، را از والدین خود به ارث می‌برند. بنابراین، داشتن پشم سفید می‌تواند به‌طور ژنتیکی منتقل شود، در حالی که گزینه‌های دیگر بیشتر به رفتار یا تجربیات وابسته‌اند و ارثی نیستند.,C,0.7007958292961121,C,0.9898200631141663,True,True,True,True,[0.17718893 0.0948424  0.7007958  0.0271728 ],[8.6307870e-03 1.0308005e-03 9.8982006e-01 5.1831902e-04]
2386,پسری می‌تواند چهره‌اش را وقتی به یک دریاچه آرام نگاه می‌کند ببیند. کدام خاصیت فیزیکی دریاچه این را ممکن می‌سازد؟,"['انعطاف\u200cپذیری', 'بازتابندگی', 'دما', 'حجم']",B,پسر می‌تواند چهره‌اش را در آب آرام ببیند زیرا خاصیت بازتابندگی آب نور را به درستی منعکس می‌کند و تصویر او را ایجاد می‌کند. آب صاف به عنوان آینه عمل کرده و این خاصیت امکان دیدن تصویر را فراهم می‌آورد.,B,0.6775859594345093,B,0.9985383749008179,True,True,True,True,[0.32006893 0.67758596 0.0010267  0.00131831],[1.3248412e-03 9.9853837e-01 7.4742420e-05 6.1963641e-05]
2387,بهترین واحد برای اندازه‌گیری فاصله‌ها بین زمین و سایر سیستم‌های خورشیدی در جهان کدام است؟,"['مایل', 'کیلومتر', 'سال نوری', 'واحدهای نجومی']",C,بهترین واحد برای اندازه‌گیری فاصله‌ها بین زمین و سایر سیستم‌های خورشیدی، سال نوری است. این واحد نشان‌دهنده فاصله‌ای است که نور در یک سال طی می‌کند و به دلیل مقیاس بزرگ فواصل بین ستاره‌ها، بسیار مناسب‌تر از مایل یا کیلومتر است. واحد نجومی (AU) برای فواصل داخلی منظومه شمسی کاربرد دارد، اما برای فواصل بین ستاره‌ای کافی نیست.,C,0.9850417971611023,C,0.9768041968345642,True,True,True,False,[1.2424088e-02 3.7517495e-04 9.8504180e-01 2.1589829e-03],[2.0272924e-02 7.8606658e-04 9.7680420e-01 2.1367506e-03]
2388,کدام ویژگی فقط به یکی از این گروه‌های طبقه‌بندی شدهٔ جانوری: خزندگان، پستانداران، پرندگان، دوزیستان یا ماهی‌ها تعلق دارد؟,"['مو دارند', 'تخم می\u200cگذارند', 'پاهای وب\u200cدار دارند', 'با آبشش نفس می\u200cکشند']",A,"ویژگی ""مو داشتن"" مختص پستانداران است و سایر گروه‌ها مانند خزندگان، پرندگان، دوزیستان و ماهی‌ها این ویژگی را ندارند. بنابراین، این ویژگی فقط به پستانداران تعلق دارد.",B,0.6257743239402771,A,0.9975327253341675,False,True,True,True,[0.23020951 0.6257743  0.08535358 0.05866259],[9.9753273e-01 1.6829014e-03 3.3138294e-04 4.5294678e-04]
2389,کدام حیوانات احتمالاً بیشترین کمک را از سیلاب در یک منطقه ساحلی خواهند برد؟,"['گوزن\u200cها', 'راکون\u200cها', 'تمساح\u200cها', 'کایوت\u200cها']",C,در مناطق ساحلی، سیلاب‌ها زیستگاه‌های جدیدی برای موجودات آبزی ایجاد می‌کنند. تمساح‌ها به خوبی با شرایط مرطوب سازگارند و از این سیلاب‌ها برای شکار و تولید مثل استفاده می‌کنند. بنابراین، تمساح‌ها بیشترین بهره را از این شرایط می‌برند.,A,0.5392258763313293,C,0.9921930432319641,False,True,True,True,[0.5392259  0.25471225 0.00769164 0.19837011],[4.6489271e-03 2.4883912e-03 9.9219304e-01 6.6974142e-04]
2390,کدام نمونه، تابع غشای انتخابی نفوذپذیر یک سلول است؟,"['پشتیبانی از شکل سلول', 'ساخت پروتئین\u200cها برای سلول', 'محدود کردن مواد شیمیایی که از سلول خارج می\u200cشوند', 'ذخیره\u200cسازی محصولات زائد برای سلول']",C,غشای انتخابی نفوذپذیر سلول، مواد شیمیایی را کنترل می‌کند که از سلول خارج می‌شوند. این غشا اجازه ورود و خروج مواد خاص را می‌دهد و از نشت مواد مضر جلوگیری می‌کند، بنابراین گزینه C صحیح است.,C,0.9423859715461731,C,0.9946314096450806,True,True,True,True,[0.04124413 0.00920281 0.942386   0.00716715],[4.5702127e-03 4.9698760e-04 9.9463141e-01 3.0143821e-04]
2391,بر اساس جدول تناوبی عناصر، کدام مجموعه از عناصر خواص مشابهی دارد؟,"['H، C، I', 'He، H، Al', 'He، Ne، Ar', 'Na، Ca، Al']",C,گازهای نجیب مانند هلیوم (He)، نئون (Ne) و آرگون (Ar) در گروه ۱۸ جدول تناوبی قرار دارند و خواص مشابهی از جمله عدم واکنش‌پذیری و حالت گازی دارند. به دلیل ساختار الکترونی کامل، این عناصر تمایل کمی به تشکیل ترکیبات شیمیایی دارند.,B,0.39196258783340454,C,0.9948369264602661,False,True,True,True,[0.18515001 0.3919626  0.18515001 0.23773733],[4.6431418e-03 2.0400542e-04 9.9483693e-01 3.1596978e-04]
2392,کدام یک بیشتر احتمال دارد که عامل توانایی حشره‌های چینی برای زنده ماندن در برابر تماس مکرر با حشره‌کش‌ها باشد؟,"['تنوع گونه\u200cها', 'تنوع ژنتیکی', 'تنوع بوم\u200cشناختی', 'تنوع جمعیتی']",B,تنوع ژنتیکی به موجودات کمک می‌کند تا در برابر فشارهای محیطی مانند سموم حشره‌کش مقاومت کنند. در حشره‌های چینی، این تنوع می‌تواند باعث ظهور صفات مقاومتی در برخی از افراد شود که به آنها اجازه می‌دهد در برابر سموم زنده بمانند.,B,0.5281661748886108,B,0.9558117389678955,True,True,True,True,[0.466105   0.5281662  0.00061121 0.00511763],[4.2324811e-02 9.5581174e-01 2.4777072e-04 1.6156679e-03]
2393,کدام یک از گزینه‌های ذکر شده، جهان طبیعی را با استفاده از یک مدل نمایندگی می‌کند؟,"['خواندن کتابی دربارهٔ یک جامعهٔ سگ\u200cهای مرتعی', 'نگاه کردن به تصویری از یک جامعهٔ سگ\u200cهای مرتعی', 'تحقیق دربارهٔ یک جامعهٔ سگ\u200cهای مرتعی با استفاده از اینترنت', 'مشاهدهٔ یک جامعهٔ سگ\u200cهای مرتعی در یک نمایشگاه در باغ وحش']",D,گزینه B، یعنی نگاه کردن به یک تصویر از جامعه‌ی سگ‌های مرتعی، بهترین نماینده‌ی دنیای طبیعی است. تصویر به عنوان یک مدل بصری، ویژگی‌ها و ساختار جامعه را به طور خلاصه و قابل مشاهده نمایش می‌دهد و درک بهتری از آن را فراهم می‌کند. سایر گزینه‌ها بیشتر به مطالعه یا مشاهده مستقیم مربوط می‌شوند، در حالی که گزینه B به وضوح یک مدل از دنیای طبیعی ارائه می‌دهد.,D,0.7027743458747864,B,0.9961966276168823,True,False,False,False,[0.17768918 0.09511016 0.02442631 0.70277435],[3.1706756e-03 9.9619663e-01 2.2968296e-04 4.0310615e-04]
2394,بخار آب در جو به عنوان ___ وجود دارد.,"['یک گاز قابل مشاهده', 'یک مایع قابل مشاهده', 'یک گاز نامرئی', 'یک مایع نامرئی']",C,بخار آب در جو به صورت گاز نامرئی وجود دارد. به دلیل دما و فشار، این بخار معمولاً قابل مشاهده نیست و در هوا پراکنده است. تنها در شرایط خاص، مانند متراکم شدن، ممکن است به صورت مایع دیده شود، اما در حالت عادی گاز نامرئی است.,C,0.9734009504318237,C,0.9983412027359009,True,True,True,True,[1.7655201e-02 6.0412777e-04 9.7340095e-01 8.3397264e-03],[1.1781055e-03 6.0516308e-05 9.9834120e-01 4.2006644e-04]
2395,کدام یک از این موارد قانون ایمنی برای آزمایشگاه علوم نیست؟,"['مایعات را با دقت درون یک بشر اندازه\u200cگیری کنید.', 'هرگز اشیاء را در حین نگه داشتن در دستان خود برش ندهید.', 'هنگام کار با مواد خطرناک از عینک ایمنی استفاده کنید.', 'هنگام یادداشت\u200cبرداری از بوها، بخارات را به سمت بینی خود بفرستید به جای اینکه صورت خود را بر روی منبع قرار دهید.']",A,گزینه D یک قاعده ایمنی نادرست است، زیرا بوییدن بخارات خطرناک می‌تواند به سلامتی آسیب برساند. در آزمایشگاه‌های علمی، باید از نزدیک شدن به منبع بخارات خطرناک خودداری کرده و بخارات را به آرامی به سمت بینی هدایت کرد تا از خطرات جلوگیری شود.,A,0.42266979813575745,D,0.9228824377059937,True,False,False,False,[0.4226698  0.3730048  0.08322862 0.12109693],[0.03592409 0.02797771 0.01321573 0.92288244]
2396,کدام یک از ویژگی‌های ارثی درخت است؟,"['یک شاخه شکسته درخت کاج', 'یک توخالی در درخت بلوط', 'یک زخم بر روی درخت افرا', 'یک تنه ضخیم بر روی درخت گردو']",D,ویژگی‌های ارثی درختان شامل خصوصیات ساختاری است که از والدین به نسل‌های بعدی منتقل می‌شود. تنه ضخیم درخت گردو به عنوان یک ویژگی ارثی، نشان‌دهنده سازگاری و قدرت درخت برای رشد در محیط‌های مختلف است. این ویژگی به طور طبیعی از طریق ژن‌ها به نسل‌های بعدی منتقل می‌شود، بنابراین گزینه D صحیح است.,A,0.47964373230934143,D,0.9838972687721252,False,True,True,True,[0.47964373 0.4232841  0.01437127 0.08270095],[1.2265076e-02 3.1010970e-03 7.3657505e-04 9.8389727e-01]
2397,جزر و مدهای اقیانوس زمین به شدت تحت تأثیر ماه قرار دارند. در کدام fases ماهی جزر و مدهای اقیانوس در زمین در پایین‌ترین حد خود هستند؟,"['پایداری کامل و ربع اول', 'ماه کامل و ماه نو', 'ربع آخر و ماه نو', 'ربع اول و ربع آخر']",D,جزر و مد دریاها در زمان‌های ماه کامل و ماه نو به حداقل می‌رسد. در این فازها، نیروی جاذبه ماه و خورشید هم‌راستا شده و جزر و مدهای ضعیف‌تری ایجاد می‌کند. بنابراین، در این زمان‌ها جزر و مدها در پایین‌ترین حد خود هستند.,A,0.46067965030670166,B,0.9514943361282349,False,False,False,False,[0.46067965 0.0907132  0.13198693 0.3166202 ],[0.04160211 0.95149434 0.00185665 0.00504691]
2398,یک دانش‌آموز دو دانه لوبیا را در دو گلدان یکسان که حاوی نوع یکسانی از خاک هستند، کاشت. او یک گلدان را در یک کمد و دیگری را نزدیک یک پنجره آفتابی قرار داد. هر روز، ۱۵ میلی‌لیتر آب به هر گلدان ریخت. کدام عامل برای دو گلدان متفاوت بود؟,"['مقدار آب', 'مقدار نور', 'نوع خاک', 'نوع دانه']",B,تنها عامل متفاوت بین دو گلدان، میزان نور بود. یکی در کمد و دیگری نزدیک پنجره آفتابی قرار داشت که باعث دریافت نور بیشتر برای گلدان نزدیک پنجره می‌شد، و این برای رشد گیاهان حیاتی است.,B,0.9623714685440063,B,0.9944707155227661,True,True,True,True,[0.00956463 0.96237147 0.02294436 0.00511958],[3.6076985e-03 9.9447072e-01 1.5039125e-03 4.1762140e-04]
2399,تریسی در حال یادگیری درباره سازماندهی ساختاری در حیوانات بود. کدام سطح از سازماندهی ساختاری بهترین توصیف را برای یک تخم مرغ ارائه می‌دهد؟,"['یک سلول', 'یک بافت', 'یک سیستم', 'یک اندام']",A,تخم مرغ به عنوان یک واحد بنیادی حیات، به عنوان یک سلول شناخته می‌شود. این تخم شامل سیتوپلاسم، هسته و غشای سلولی است که ویژگی‌های یک سلول را دارد. بنابراین، بهترین توصیف برای تخم مرغ در سطح سازماندهی ساختاری، سلول است.,D,0.6455365419387817,A,0.9986720085144043,False,True,True,True,[0.0774001  0.06830535 0.20875797 0.64553654],[9.9867201e-01 1.1727555e-03 1.9557550e-05 1.3575630e-04]
2400,برخی از انواع مختلف گیاهان ویژگی‌های مشترکی دارند. کدام ویژگی بیشتر گیاهان مشترک است؟,"['اندازه ریشه\u200cهای آن\u200cها', 'شکل برگ\u200cهای آن\u200cها', 'رنگ گل\u200cهای آن\u200cها', 'ساختار سلول\u200cهای آن\u200cها']",D,بیشتر گیاهان دارای ساختار سلولی مشابهی هستند که شامل دیواره سلولی، کلروپلاست‌ها و وکیول‌ها می‌شود. این ساختار به گیاهان در فتوسنتز و جذب آب و مواد مغذی کمک می‌کند. بنابراین، ساختار سلول‌ها ویژگی مشترک اکثر گیاهان است.,A,0.5307121276855469,D,0.9650671482086182,False,True,True,True,[0.5307121  0.1331408  0.01425392 0.3218932 ],[2.7163800e-02 6.8680840e-03 9.0089662e-04 9.6506715e-01]
2401,گیاهان معمولاً نیاز به خوردن سایر ارگانیسم‌ها ندارند زیرا گیاهان,"['نیاز به انرژی غذایی برای زندگی ندارند.', 'نور خورشید را به انرژی غذایی تبدیل می\u200cکنند.', 'تمام انرژی غذایی خود را از خاک می\u200cگیرند.', 'انرژی غذایی را در ریشه\u200cهای خود ذخیره می\u200cکنند.']",B,گیاهان نیازی به خوردن موجودات دیگر ندارند زیرا می‌توانند نور خورشید را از طریق فتوسنتز به انرژی غذایی تبدیل کنند. در این فرآیند، آنها از نور خورشید، دی‌اکسید کربن و آب برای تولید قند و اکسیژن استفاده می‌کنند و بنابراین به منابع انرژی خارجی نیازی ندارند.,B,0.7526756525039673,B,0.966410219669342,True,True,True,True,[0.24388123 0.75267565 0.00129992 0.00214321],[3.3230603e-02 9.6641022e-01 7.6180193e-05 2.8304374e-04]
2402,شکل برگ‌های گیاهانی که در اقلیم بارانی به خوبی زنده می‌مانند، غالباً کدام است؟,"['قرمز و درخشان.', 'عریض و صاف.', 'ضخیم و مومی.', 'تیز و باریک.']",B,در اقلیم‌های بارانی، برگ‌های گیاهان معمولاً ضخیم و مومی‌اند تا از تبخیر آب جلوگیری کرده و رطوبت را حفظ کنند. این ویژگی به گیاهان کمک می‌کند تا در شرایط مرطوب به خوبی زنده بمانند و از آسیب‌های ناشی از آب زیاد در امان باشند.,B,0.934800386428833,C,0.9972991347312927,True,False,False,False,[0.03608721 0.9348004  0.00431    0.02480235],[1.1496134e-03 1.3026828e-03 9.9729913e-01 2.4862133e-04]
2403,اگر فوک‌های ماده معمولاً هر سال به همان سواحل بازگردند تا زایمان کنند و در این سواحل به طور مکرر از سوی انسان‌ها مزاحمت ایجاد شود، فوک‌ها احتمالاً چگونه پاسخ خواهند داد؟,"['آنها رنگ خود را تغییر خواهند داد.', 'آنها تعداد بیشتری توله\u200cزا خواهند آورد.', 'آنها بیشتر به شکار غذا خواهند رفت.', 'آنها در سواحل مختلف زایمان خواهند کرد.']",D,اگر فوک‌ها به طور مکرر با مزاحمت‌های انسانی مواجه شوند، به احتمال زیاد برای زایمان به سواحل دیگری منتقل خواهند شد تا از خطرات و استرس ناشی از حضور انسان‌ها دور بمانند و زایمان ایمن‌تری داشته باشند.,D,0.6189205050468445,D,0.9802024960517883,True,True,True,True,[0.20093407 0.1773237  0.00282173 0.6189205 ],[1.5658915e-02 3.9591938e-03 1.7947676e-04 9.8020250e-01]
2404,کدام یک از گزینه‌های زیر نوع اصلی تنش است که یک گیره ثابت بر روی یک قطعه چوب وارد می‌کند؟,"['تنش کششی', 'تنش برشی', 'تنش چرخشی', 'تنش فشاری']",D,گیره ثابت با فشردن چوب، نیروی فشاری بر آن وارد می‌کند. این فشار باعث می‌شود چوب در ناحیه گیره تحت فشار قرار گیرد و شکل آن حفظ شود. بنابراین، نوع اصلی تنش ایجاد شده توسط گیره، تنش فشاری است.,A,0.9646525382995605,D,0.9866678714752197,False,True,True,True,[0.96465254 0.01058113 0.00499817 0.01976816],[1.2251662e-02 7.8322255e-04 2.9727773e-04 9.8666787e-01]
2405,کدام فعالیت به طور مؤثرتری اطمینان می‌دهد که استئوسیت‌ها به درستی عمل کنند؟,"['افزایش نرخ تنفسی', 'مصرف غذاهای حاوی مواد معدنی زیاد', 'کاهش ورزش\u200cهای استرس\u200cزا', 'نوشیدن آب بدون یون']",B,استخوان‌ها و استئوسیت‌ها برای عملکرد صحیح به مواد معدنی مانند کلسیم و فسفر نیاز دارند. مصرف غذاهای غنی از این مواد معدنی به بهبود عملکرد استئوسیت‌ها و سلامت استخوان‌ها کمک می‌کند.,B,0.8628434538841248,B,0.9975845813751221,True,True,True,True,[0.11654532 0.86284345 0.00245691 0.01815426],[2.1993227e-03 9.9758458e-01 6.6413792e-05 1.4966578e-04]
2406,خرگوش برف‌پوش سالی دو بار پشم خود را می‌ریزد. در تابستان، پشم خرگوش قهوه‌ای است. در زمستان، پشم سفید است. کدام یک از این جملات بهترین توضیح برای مزیت ریختن پشم است؟,"['ریختن پشم خرگوش را تمیز نگه می\u200cدارد.', 'ریختن پشم به خرگوش کمک می\u200cکند تا سریع\u200cتر حرکت کند.', 'ریختن پشم خانه خرگوش را گرم نگه می\u200cدارد.', 'ریختن پشم به خرگوش کمک می\u200cکند تا در زیستگاه خود باند شود.']",D,ریختن پشم به خرگوش برف‌پوش کمک می‌کند تا با محیط زیست خود هماهنگ شود. در تابستان، پشم قهوه‌ای به او اجازه می‌دهد در میان گیاهان پنهان شود و در زمستان، پشم سفیدش به استتار در برف کمک می‌کند. این تطابق رنگی شانس بقا و کاهش خطر شکار را افزایش می‌دهد.,C,0.38176023960113525,A,0.7471175789833069,False,False,False,False,[0.29731518 0.26237974 0.38176024 0.05854483],[0.7471176  0.10111137 0.03719679 0.11457419]
2407,چهار میله با ضخامت یکسان اما ساخته شده از فلزات مختلف مورد آزمایش قرار گرفتند تا مشخص شود کدامیک انعطاف‌پذیرتر است. بهترین روش برای گزارش نتایج این آزمایش کدام یک از گزینه‌های زیر است؟,"['فهرستی از هر نوع میله استفاده شده', 'ترسیمی از هر میله قبل از آزمایش', 'جدولی که نشان دهد هر میله چقدر وزن داشت', 'نمودار میله\u200cای که نشان دهد هر میله چقدر خم شد']",D,بهترین روش برای گزارش نتایج آزمایش، استفاده از نمودار میله‌ای است که میزان انحنا هر میله را نشان می‌دهد. این روش تفاوت‌های انعطاف‌پذیری را به وضوح و بصری نمایش می‌کند و مقایسه را آسان‌تر می‌سازد، در حالی که گزینه‌های دیگر اطلاعات کافی برای تحلیل انعطاف‌پذیری را ارائه نمی‌دهند.,D,0.7043906450271606,D,0.9622083902359009,True,True,True,True,[2.9363370e-01 1.8731952e-03 1.0242705e-04 7.0439065e-01],[3.7163414e-02 5.3010765e-04 9.8060053e-05 9.6220839e-01]
