index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
2329,نظریه مدرن اتم بهترین توصیف را به عنوان نتیجه کدام یک از این فعالیت ها دارد؟,"['آزمایش\u200cهای جان دالتون در اوایل دهه ۱۸۰۰', 'مکالمات بین دو دانشمند مهم', 'تحقیقات بسیاری از دانشمندان در طول سال\u200cهای متوالی', 'ایده\u200cهای اتم\u200cها توسط دموکریتوس بیش از ۲۰۰۰ سال پیش']",C,تحقیقات دانشمندان در طول سال‌ها,C,0.8700274229049683,C,0.959152340888977,True,True,True,True,[0.10390996 0.01384466 0.8700274  0.01221787],[0.03704538 0.00268356 0.95915234 0.00111867]
2330,کدام بخش از دستگاه گوارش ابتدا باعث تغییرات شیمیایی در غذا می‌شود؟,"['دندان\u200cها در دهان', 'سالiva در دهان', 'آنزیم\u200cها در معده', 'آنزیم\u200cها در روده کوچک']",B,بزاق در دهان,B,0.8406334519386292,B,0.9725684523582458,True,True,True,True,[0.05363504 0.84063345 0.03686279 0.06886876],[2.5867499e-02 9.7256845e-01 5.4531719e-04 1.0187866e-03]
2331,سوال: اندازه‌ها و رنگ‌های مختلفی از ستارگان وجود دارد. کدامیک از گزینه‌های زیر بهترین توصیف کننده‌ی دسته‌ای است که خورشید در آن قرار می‌گیرد؟,"['الف) ستارگان فوق غول آبی', 'ب) ستارگان غول قرمز', 'ج) ستارگان زرد اصلی', 'د) ستارگان کوتوله سفید']",C,خورشید یک ستاره زرد متوسط است.,A,0.4651053845882416,C,0.9220161437988281,False,True,True,True,[0.46510538 0.14982253 0.28210068 0.10297143],[0.05283573 0.01178925 0.92201614 0.01335897]
2332,کدام یک از این اشیاء احتمالاً در آب شناور خواهد ماند؟,"['ماربل شیشه\u200cای', 'توپ فولادی', 'توپ لاستیکی سخت', 'توپ تنیس روی میز']",D,چگالی کم دارد,B,0.9414982199668884,C,0.003526394022628665,False,False,False,False,[0.05280538 0.9414982  0.00302599 0.00267043],[0.21478784 0.02906838 0.7526174  0.00352639]
2333,جرم هوایی در ارتفاع 1000 متری در مرکز فشار پایین یک طوفان در نیمکره شمالی قرار دارد. کدامیک از گزینه‌های زیر به‌طور بهترین بیان‌گر حرکت ذرات هوا در این جرم هوا به‌دلیل شرایط طوفان و چرخش زمین در حینی که این جرم هوا به سمت خارج حرکت می‌کند، است؟,"['ذرات هوا به سمت بالا و چپ حرکت می\u200cکنند.', 'ذرات هوا به سمت بالا و راست حرکت می\u200cکنند.', 'ذرات هوا به سمت پایین و چپ حرکت می\u200cکنند.', 'ذرات هوا به سمت پایین و راست حرکت می\u200cکنند.']",B,نیروی کوریولیس به راست و بالا حرکت می‌کند.,A,0.5641329288482666,A,0.3608199954032898,False,False,False,False,[0.5641329  0.30195862 0.00704612 0.12686232],[0.5948916  0.36082    0.0107269  0.03356149]
2334,بیشتر اکسیژن موجود در جو توسط جلبک‌ها تولید می‌شود. بیشتر جلبک‌ها در کجا زندگی می‌کنند؟,"['اقیانوس ساحلی', 'اقیانوس عمیق', 'برکه\u200cها', 'دریاچه\u200cها']",A,نور کافی برای فتوسنتز,A,0.735565721988678,A,0.7518397569656372,True,True,True,True,[0.7355657  0.05328421 0.1641269  0.04702314],[0.75183976 0.06195631 0.14862546 0.0375784 ]
2335,یک دانشمند در حین انجام یک تحقیق یک کشف می‌کند، اما نمی‌تواند سوابق روشنی از آزمایش‌های انجام شده حفظ کند. کمبود این سواد، چگونه بر کار یک دانشمند تأثیر می‌گذارد؟,"['این روش\u200cها و نتایج را باطل می\u200cکند.', 'این باعث نادرست شدن داده\u200cهای حاصل از مطالعه می\u200cشود.', 'این مانع از تأیید نتایج توسط دیگر دانشمندان می\u200cشود.', 'این مانع از توسعه\u200cی فرضیات جدید توسط دیگر دانشمندان می\u200cشود.']",C,تأیید نتایج توسط دیگران غیرممکن می‌شود.,B,0.8028033971786499,C,0.9300692677497864,False,True,True,True,[0.15715781 0.8028034  0.021269   0.01876982],[0.05945734 0.00911808 0.93006927 0.00135528]
2336,استخراج سطحی زغال سنگ شامل برداشتن تمام پوشش گیاهی و سنگ‌های بالای زغال سنگی است که استخراج می‌شود. کدام دو زیربخش زمین به طور فوری تحت تأثیر استخراج سطحی قرار می‌گیرند؟,"['Lithosphere و Atmosphere', 'Biosphere و Hydrosphere', 'Lithosphere و Biosphere', 'Atmosphere و Hydrosphere']",C,زمین و پوشش گیاهی تحت تأثیر قرار می‌گیرند.,C,0.5962332487106323,C,0.9781820774078369,True,True,True,True,[0.03796732 0.36304912 0.59623325 0.00275034],[1.4145091e-02 7.5713224e-03 9.7818208e-01 1.0145578e-04]
2337,پروتئین‌هایی که در زیرواحدهای ریبوزومی سنتز می‌شوند، تحت تغییرات شدید پساسنتزی قرار می‌گیرند و بسته‌بندی شده و به مقصد مناسب هدایت می‌شوند. کدام مؤلفه ساختاری سلول در چنین تغییری نقش دارد؟,"['شبکه آندوپلاسمی', 'لیزوزوم\u200cها', 'میان\u200cواره', 'آرایش گلژی']",D,[MASK] نقش دارد,A,0.7632126212120056,A,0.1346619576215744,False,False,False,False,[0.7632126  0.01378891 0.02965082 0.19334763],[0.77795905 0.02376925 0.06360981 0.13466196]
2338,کدام یک از این موارد بزرگ‌ترین تغییری است که می‌تواند بین تابستان و زمستان مشاهده شود؟,"['مقدار نور روز', 'ارتفاع امواج اقیانوس', 'تعداد طوفان\u200cها', 'اندازه ابرها']",A,تغییر ساعات روز,A,0.656181275844574,A,0.9725134372711182,True,True,True,True,[0.6561813  0.24139561 0.01361861 0.08880448],[9.7251344e-01 2.2649057e-02 3.7770881e-04 4.4598640e-03]
2339,کدام ساختار زمین‌شناسی احتمالاً بیشترین زمان را برای تشکیل نیاز دارد؟,"['الف) گسل', 'ب) حفره فرونشست', 'ج) پیچ و تاب رودخانه', 'د) رشته\u200cکوه']",D,فرآیندهای زمین‌ساختی طولانی‌مدت,B,0.4953482747077942,B,0.11663316935300827,False,False,False,False,[0.18081033 0.49534827 0.05870052 0.26514083],[0.14975996 0.67117757 0.06242924 0.11663317]
2340,زمین‌شناسان هفت صفحه تکتونیکی اصلی را در سطح زمین شناسایی کرده‌اند. کدامیک از شواهد به بهترین نحو نشان می‌دهد که صفحات تکتونیکی با یکدیگر برخورد می‌کنند؟,"['باد ساختارهای سنگی سطح را فرسایش می\u200cدهد.', 'فسیل\u200cها به هزاران سال پیش برمی\u200cگردند.', 'هنگامی که یخچال\u200cهای طبیعی عقب\u200cنشینی می\u200cکنند، سنگ\u200cهای کوچکی به جا می\u200cمانند.', 'لایه\u200cهای قدیمی\u200cتر سنگ بالای لایه\u200cهای جدیدتر سنگ قرار دارند.']",D,لایه‌های سنگی قدیمی‌تر روی لایه‌های جدیدتر قرار می‌گیرند.,A,0.4515194892883301,D,0.8814024925231934,False,True,True,True,[0.4515195  0.06110652 0.08890946 0.39846456],[0.10568053 0.00765547 0.00526152 0.8814025 ]
2341,کدام یک از بخش‌های سلول گیاهی وظیفه‌ای دارد که بیشتر شبیه به وظیفه‌ی اسکلت حیوانی است؟,"['غشای سلولی', 'دیواره سلولی', 'کلرولپلاست', 'هسته']",B,حمایت و حفاظت از سلول,B,0.9666855335235596,A,0.4628705382347107,True,False,False,False,[0.02260145 0.96668553 0.00114298 0.00957005],[0.524501   0.46287054 0.00186961 0.01075885]
2342,کدام دستگاه در حین تشریح حیوانات مورد نیاز نیست؟,"['دستکش', 'عینک ایمنی', 'پالتوی آزمایشگاهی', 'شستشوی ایمنی']",D,[MASK] غیرضروری است.,B,0.39935994148254395,A,0.18191468715667725,False,False,False,False,[0.31102183 0.39935994 0.10097401 0.18864428],[0.4944954  0.18191469 0.14167531 0.18191469]
2343,در بسیاری از نقاط جهان، زمین‌هایی که برای کشاورزی خشک‌تر از آن هستند برای چراگاه دام استفاده می‌شوند. چرا بیش از حد در این اراضی، گیاهان بومی را نابود کرده و پوشش طبیعی خاک را از بین می‌برد. چرا چرا بیش از حد منجر به بیابانی شدن می‌شود؟,"['با افزایش نرخ فرسایش لایه سطحی خاک', 'با اجازه دادن به گونه\u200cهای غیر بومی برای مستعمره کردن زمین', 'با کاهش غذای موجود برای دام', 'با باعث شدن اینکه زمین بارش باران را سریع\u200cتر جذب کند']",A,افزایش فرسایش خاک سطحی,A,0.6087839603424072,A,0.9270601868629456,True,True,True,True,[0.60878396 0.37069133 0.00603866 0.01448599],[0.9270602  0.06728731 0.00230245 0.00335004]
2344,کدام یک از مسائل مهم و جنجالی مربوط به استفاده از انرژی هسته‌ای نیست؟,"['دفع مواد زاید هسته\u200cای', 'خطرات بهداشتی در مناطق اطراف نیروگاه\u200cهای هسته\u200cای', 'آلودگی حرارتی در آب\u200cهای استفاده شده برای خنک\u200cسازی', 'بیکاری ناشی از تبدیل به انرژی هسته\u200cای']",D,بیکاری مستقیماً مرتبط با انرژی هسته‌ای نیست.,D,0.5942476391792297,D,0.611390233039856,True,True,True,True,[0.31932276 0.04858865 0.03784088 0.59424764],[0.3272536  0.03067807 0.03067807 0.61139023]
2345,یک جزیره انواع مختلفی از پرندگان دارد، هیچ گونه بومی از مارها ندارد و چندین شکارچی بزرگ در آنجا وجود دارد. مارهای قهوه‌ای تخم‌پرندگان را می‌خورند. نتیجهٔ احتمالی آزاد شدن تصادفی مارهای قهوه‌ای در این جزیره چیست؟,"['مارهای بیشتر و پرندگان کمتر', 'مارهای بیشتر و پرندگان بیشتر', 'مارهای کمتر و پرندگان کمتر', 'مارهای کمتر و پرندگان بیشتر']",A,افزایش مارها، کاهش پرندگان.,A,0.43708014488220215,A,0.9485792517662048,True,True,True,True,[0.43708014 0.12425105 0.00158872 0.43708014],[0.94857925 0.00209537 0.00237437 0.04695107]
2346,یک دانش‌آموز می‌تواند با قرار دادن کدام یک از اشیا در توده کمپوست، منابع را حفظ کند؟,"['کودها', 'گیاهان لوبیا', 'فلاسک\u200cهای شیشه\u200cای', 'پیپت\u200cهای پلاستیکی']",B,بقایای آلی گیاهان,A,0.6428096294403076,B,0.921515166759491,False,True,True,True,[0.6428096  0.3440712  0.00264762 0.01047154],[7.6235846e-02 9.2151517e-01 6.9122261e-04 1.5576943e-03]
2347,کدامیک بهتر توضیح می‌دهد که چرا جرم کل محصول(ها) کمتر از وزن کل واکنش‌دهنده(ها) پس از یک واکنش شیمیایی است؟,"['الف) یک تغییر فیزیکی اتفاق افتاده است.', 'ب) اتم\u200cهای شرکت\u200cکننده در واکنش جرم خود را از دست داده\u200cاند.', 'ج) رسوباتی در محلول جدید ایجاد شده\u200cاند.', 'د) گازهایی به جو آزاد شده\u200cاند.']",D,خروج گازها به جو,B,0.9822330474853516,B,0.190676748752594,False,False,False,False,[1.2559202e-02 9.8223305e-01 5.8740168e-04 4.6202717e-03],[0.0546298  0.75120103 0.00349237 0.19067675]
2348,کربن در مخازن مختلف بر روی زمین چرخه می‌چرخد. مدت زمانی که برای شکل‌گیری این مخازن لازم است به طور قابل توجهی متفاوت است. کدام فرآیند در چرخه کربن برای شکل‌گیری مخزن مشخص‌شده میلیون‌ها سال طول می‌کشد؟,"['ادغام کربن از طریق هضم در بافت\u200cهای جانوری', 'رهاسازی کربن به جو در حین تنفس', 'کربن جوی ادغام شده در قندها در گیاهان', 'تجزیه کربن در بافت\u200cهای گیاهی برای تشکیل نفت']",D,فرآیند تبدیل مواد آلی به سوخت‌های فسیلی میلیون‌ها سال طول می‌کشد.,A,0.6178853511810303,A,0.034261856228113174,False,False,False,False,[0.61788535 0.09401839 0.0305233  0.25757292],[0.78898823 0.15596905 0.02078087 0.03426186]
2349,مدت زمان تقریبی که ماه برای تکمیل یک چرخش حول زمین نیاز دارد چقدر است؟,"['7 روز', '30 روز', '90 روز', '365 روز']",B,حدود سی روز,D,0.9345764517784119,D,0.05415571480989456,False,False,False,False,[0.05881921 0.00482817 0.00177619 0.93457645],[0.10117619 0.05415571 0.01066389 0.8340042 ]
2350,کدام یک از موارد زیر نتیجه تبادل بخش‌های کروموزوم همولوگ در طول فرآیند میوز است؟,"['جهش\u200cهای تصادفی', 'کاهش تعداد گامت\u200cها', 'نسل\u200cهایی با ترکیب\u200cهای منحصر به فرد از صفات', 'کاهش تعداد آلل\u200cها در هر کروموزوم']",C,تنوع ژنی در نسل‌ها,B,0.7495661377906799,C,0.977268397808075,False,True,True,True,[0.06128826 0.74956614 0.04212276 0.14702289],[2.0361941e-02 8.9464133e-04 9.7726840e-01 1.4750141e-03]
2351,کدام یک از عبارات دلیل این نیست که در یک جنگل درختان با ارتفاعات متفاوتی رشد می‌کنند؟,"['برخی از آنها به نور خورشید کمتری نیاز دارند.', 'درختان در سال\u200cهای متفاوتی کاشته شده\u200cاند.', 'پرندگان در درختان کوتاه\u200cتر آشیانه می\u200cسازند.', 'تنها درختان بلند شاخه\u200cهایی با برگ دارند.']",C,رفتار پرندگان بی‌ربط است.,B,0.5675981044769287,B,0.06863365322351456,False,False,False,False,[0.11220413 0.5675981  0.11220413 0.20799361],[0.14529744 0.5746625  0.06863365 0.21140653]
2352,کلاس آنا تعداد پروانه‌ها را در باغ مدرسه برای یک تکلیف شمارش کرد. نتایج آنا با باقی کلاس متفاوت بود. او باید چه کار کند؟,"['تکلیف را تغییر دهد.', 'نتایج را به حال خود بگذارد.', 'نتایج خود را با کلاس مطابقت دهد.', 'از معلم بخواهد برایش شمارش کند.']",B,از معلم کمک بگیرد,C,0.9448100924491882,C,0.0024570240639150143,False,False,False,False,[5.3094730e-02 1.6285706e-03 9.4481009e-01 4.6659328e-04],[0.13206919 0.00245702 0.8645699  0.00090389]
2353,گل ساعت یک نوع پیچک گلدهنده است که به درختان و نرده‌ها می‌چسبد. کدام یک از رفتارهای زیر بیشتر به گل ساعت کمک می‌کند تا به نرده‌ای بیفتد؟,"['پیچ خوردن ساقه\u200cها در پاسخ به لمس', 'متورم شدن ساقه\u200cها در پاسخ به آب', 'باز شدن گل\u200cها در پاسخ به نور', 'رشد ریشه\u200cها در پاسخ به جاذبه']",A,پیچ خوردن ساقه‌ها به لمس,A,0.43347516655921936,A,0.9737652540206909,True,True,True,True,[0.43347517 0.12419271 0.00885701 0.43347517],[0.97376525 0.01237819 0.00147836 0.01237819]
2354,گروه‌های خونی در طبقه‌بندی ABO چگونه از یکدیگر تمایز می‌یابند؟,"['اندازه\u200cهای مختلف گلبول\u200cهای قرمز', 'اندازه\u200cهای مختلف گلبول\u200cهای سفید', 'پروتئین\u200cهای علامت\u200cگذاری مختلف روی گلبول\u200cهای قرمز', 'پروتئین\u200cهای علامت\u200cگذاری مختلف روی گلبول\u200cهای سفید']",C,پروتئین‌های مختلف روی گلبول‌ها,C,0.9516862630844116,C,0.9904298186302185,True,True,True,True,[0.02873844 0.00395057 0.95168626 0.01562482],[7.562025e-03 8.484357e-04 9.904298e-01 1.159674e-03]
2355,سوال: بسیاری از حیوانات در معرض خطر به دام افتاده، برچسب‌گذاری می‌شوند و سپس به محیط زیست خود بازگردانده می‌شوند. برچسب ممکن است قطعه‌ای از پلاستیک یا فلز کدگذاری شده باشد که در جایی ایمن روی بدن قرار می‌گیرد. احتمالاً دلیل اصلی برچسب‌گذاری یک حیوان چیست؟,"['الف) برای پایش عادات غذایی آن\u200cها', 'ب) برای پایش عادات جابجایی آن\u200cها', 'ج) برای پایش عادات خواب آن\u200cها', 'د) برای پایش عادات تولید مثل آن\u200cها']",B,برای پایش حرکت و مهاجرت,B,0.47316741943359375,B,0.9765540361404419,True,True,True,True,[0.36850315 0.47316742 0.00590995 0.15241952],[0.01809705 0.97655404 0.00131095 0.004038  ]
2356,یک گلاید، هواپیمای بدون موتوری است. علاوه بر اندازه، کدام یک از موارد اصلی باید در طراحی یک گلاید برای پوشش فاصله‌ای طولانی در نظر گرفته شود؟,"['تاثیرات زیست\u200cمحیطی و جرم', 'هزینه و تاثیرات زیست\u200cمحیطی', 'استحکام و هزینه', 'جرم و استحکام']",D,[MASK] مهم هستند,A,0.6959667801856995,A,0.0120492372661829,False,False,False,False,[0.6959668  0.22638907 0.00414646 0.07349776],[0.57830137 0.39901596 0.01063342 0.01204924]
2357,برخی از گونه‌های باکتری یک ماده‌ای تولید می‌کنند که برای حشرات سمی و برای انسان‌ها بی‌خطر است. دانشمندان ژنی را که تولید این ماده را کنترل می‌کند جداسازی کرده‌اند. بهترین دلیل برای وارد کردن این ژن به گیاهان ذرت کدام است؟,"['ذرت سریع\u200cتر رشد خواهد کرد.', 'به کود کمتری نیاز خواهد بود.', 'به سموم کمتری نیاز خواهد بود.', 'ذرت مغذی\u200cتر خواهد بود.']",C,کاهش نیاز به سموم شیمیایی,C,0.48595649003982544,C,0.9877476692199707,True,True,True,True,[0.3784633  0.09569051 0.4859565  0.03988974],[1.1145683e-02 9.1489340e-04 9.8774767e-01 1.9177207e-04]
2358,کدام جمله توصیف کننده سیارک‌ها و دنباله‌دارها است؟,"['A) سیارک\u200cها گازی هستند و دنباله\u200cدارها جامد هستند.', 'B) سیارک\u200cها جامد هستند و دنباله\u200cدارها گازی هستند.', 'C) هم سیارک\u200cها و هم دنباله\u200cدارها جامد هستند.', 'D) هم سیارک\u200cها و هم دنباله\u200cدارها گازی هستند.']",B,سیارک‌ها جامد و سنگی هستند، دنباله‌دارها گازی هستند.,A,0.8233104348182678,B,0.9894912242889404,False,True,True,True,[0.82331043 0.1618031  0.00437981 0.01050662],[9.5876148e-03 9.8949122e-01 3.0819338e-04 6.1291567e-04]
2359,اکثریت عناصر موجود در جدول تناوبی عناصر چیست؟,"['گازها.', 'فلزات.', 'مایعات.', 'غیر فلزات.']",B,بیشتر عناصر جدول تناوبی فلزات هستند.,B,0.970147430896759,B,0.9942331910133362,True,True,True,True,[1.5742347e-02 9.7014743e-01 2.1764376e-04 1.3892571e-02],[1.1021736e-03 9.9423319e-01 2.4350187e-05 4.6403240e-03]
2360,چگونه خصوصیات قابل اندازه‌گیری یک توپ گلف تغییر می‌کند اگر آن را از زمین به ماه منتقل کنیم؟,"['توده آن همان خواهد بود، اما وزن متفاوتی خواهد داشت.', 'وزن آن همان خواهد بود، اما توده متفاوتی خواهد داشت.', 'چگالی آن همان خواهد بود، اما توده متفاوتی خواهد داشت.', 'توده آن همان خواهد بود، اما چگالی متفاوتی خواهد داشت.']",A,توده ثابت است، وزن در ماه کمتر است.,A,0.5875347852706909,A,0.9486960768699646,True,True,True,True,[0.5875348  0.2764498  0.01987011 0.11614527],[0.9486961  0.03233603 0.00830458 0.01066329]
2361,یک گروه از دانش‌آموزان در حال تحقیق درباره دو ماده هستند تا تعیین کنند کدام یک نمک سفره و کدام یک شکر سفره است. چگونه دانش‌آموزان بهترین راه را برای شناسایی هر ماده پیدا می‌کنند؟,"['با توجه به اینکه آیا در آب حل می\u200cشوند', 'با بررسی رنگ ماده', 'با مشاهده اینکه آیا به یک سطح می\u200cچسبند', 'با بررسی شکل کریستال']",D,[MASK] ماده,D,0.6151942014694214,D,0.6395707726478577,True,True,True,True,[0.37313414 0.00994369 0.00172795 0.6151942 ],[0.34502256 0.01180602 0.00360063 0.6395708 ]
2362,اسکات در حال بررسی نتایج تلاقی بین گل‌های قرمز و سفید بود. نتیجه‌ای که نشان‌دهندهٔ عدم تسلط کامل است، کدام یک از موارد زیر است؟,"['۰٪ گل\u200cهای صورتی', '۲۵٪ گل\u200cهای سفید', '۵۰٪ گل\u200cهای قرمز', '۱۰۰٪ گل\u200cهای صورتی']",D,عدم وجود گل‌های صورتی نشان‌دهنده عدم تسلط کامل است.,A,0.6316255927085876,A,0.019890330731868744,False,False,False,False,[0.6316256  0.23418452 0.06709498 0.06709498],[0.8457584  0.11446095 0.01989033 0.01989033]
2363,شکارچیان طوفان افرادی هستند که به طوفان‌ها نزدیک می‌شوند تا آن‌ها را مشاهده کرده و اندازه‌گیری‌هایی انجام دهند. چه دانشی شکارچیان طوفان به مطالعه طوفان‌ها اضافه کرده‌اند که بیشتر به اصلاح نظریه‌های شکل‌گیری طوفان کمک کرده است؟,"['دیدگاه\u200cهای آن\u200cها درباره خسارات طوفان', 'تجربیات شخصی آن\u200cها در طوفان\u200cها', 'داده\u200cهای جمع\u200cآوری شده آن\u200cها در ابتدای طوفان\u200cها', 'شور و اشتیاقشان برای مطالعه طوفان\u200cهای مختلف']",C,داده‌های دقیق ابتدای شکل‌گیری طوفان‌ها,B,0.48372867703437805,C,0.9879379868507385,False,True,True,True,[0.42522478 0.48372868 0.03986228 0.05118417],[1.10394955e-02 9.64620325e-04 9.87937987e-01 5.79299522e-05]
2364,دانشمندان معتقدند که حرکت قاره‌ای در طول تاریخ زمین‌شناسی زمین تأثیر قابل توجهی بر روی چرخه‌های آب و هوای گرمتر و خنک‌تر زمین داشته است. کدام جمله ویژگی قاره‌های زمین را توصیف می‌کند که بیشترین احتمال را دارد تا تغییرات در آب و هوای جهانی را زمانی که قاره‌ها حرکت می‌کنند به وجود آورد؟,"['محل قاره بر روی بازتاب سطح آن تأثیر می\u200cگذارد.', 'عمق صفحه قاره\u200cای تعیین\u200cکننده ظرفیت حرارتی ویژه آن است.', 'حرکت قاره\u200cای مقادیر زیادی انرژی جنبشی را جذب می\u200cکند.', 'دمای یک قاره تحت تأثیر نزدیک\u200cترین اقیانوس آن قرار دارد.']",A,بازتاب سطح زمین عامل مهم تغییرات آب و هوایی است.,A,0.4391305446624756,A,0.9943434000015259,True,True,True,True,[0.43913054 0.3419952  0.07630945 0.14256482],[0.9943434  0.00150813 0.00281756 0.00133092]
2365,کدام ویژگی‌ها بر روی سطح زمین و ماه وجود دارد؟,"['گیاهان', 'اقیانوس\u200cها', 'حیوانات', 'کوه\u200cها']",D,ویژگی‌های طبیعی مشترک,B,0.6953487992286682,B,0.02229788713157177,False,False,False,False,[0.19767042 0.6953488  0.00117539 0.10580535],[2.5266815e-02 9.5184112e-01 5.9421855e-04 2.2297887e-02]
2366,ریختن مواد شیمیایی سمی به دریاچه احتمالاً منجر به چه چیزی خواهد شد؟,"['افزایش سطح اکسیژن در دریاچه.', 'رشد سریع\u200cتر گیاهان نزدیک دریاچه.', 'مواد شیمیایی سمی هیچ تأثیری بر دریاچه نداشته باشند.', 'آسیب یا مرگ ماهی\u200cها در دریاچه.']",D,آسیب به زنجیره غذایی آبزیان,D,0.8416675329208374,D,0.9131282567977905,True,True,True,True,[0.05401659 0.10091628 0.00339963 0.84166753],[0.04012006 0.04546198 0.00128966 0.91312826]
2367,مقاله‌ای اخیر در یک نشریه علمی رابطه بین جریان‌های همرفت و تکتونیک صفحه‌ای را توضیح می‌دهد. در حالی که مایع درون گوشته گردش می‌کند، باعث حرکت صفحات قشری می‌شود. کدام یک احتمالاً موجب گردش مایعات درون زمین می‌شود؟,"['انتقال انرژی', 'گرمایش جهانی', 'تغییرات جزر و مدی', 'جریان\u200cهای اقیانوسی']",A,انتقال حرارت درون زمین,C,0.6755052804946899,A,0.7486864328384399,False,True,True,True,[0.06234282 0.21930446 0.6755053  0.04284755],[0.74868643 0.00386784 0.2430629  0.00438283]
2368,چانه‌ی شکاف‌دار در انسان‌ها توسط آلل غالب C کدگذاری می‌شود. چانه‌ای بدون شکاف توسط آلل مغلوب c کدگذاری می‌شود. مردی با ترکیب آللی cc برای این ویژگی، زایگوتی با زنی که ترکیب آللی Cc برای این ویژگی دارد، تولید می‌کند. کدام ترکیب‌های آللی می‌توانند در زایگوت رخ دهند؟,"['Cc یا cc', 'CC یا Cc', 'فقط CC', 'فقط Cc']",A,ترکیب‌های آللی ممکن است [MASK] باشند.,B,0.505918562412262,B,0.17665359377861023,False,False,False,False,[0.34771243 0.50591856 0.00142102 0.1449481 ],[0.1766536  0.79170644 0.00118102 0.0304589 ]
2369,پنل‌های خورشیدی برای جذب نور خورشید استفاده می‌شوند. کدام رنگ پنل بیشترین نور خورشید را جذب می‌کند؟,"['الف) سیاه', 'ب) سبز', 'ج) سفید', 'د) زرد']",A,رنگ سیاه نور را جذب می‌کند,A,0.7687638401985168,A,0.9872176051139832,True,True,True,True,[0.76876384 0.05568907 0.10404087 0.07150618],[0.9872176  0.00669091 0.00149294 0.00459859]
2370,یکی از محدودیت‌های شبکه‌های غذایی در نمایش یک اکوسیستم این است که آنها...,"['...تولیدکنندگان موجود در اکوسیستم را شامل نمی\u200cشوند.', '...تمام گونه\u200cهای موجود در اکوسیستم را شامل نمی\u200cشوند.', '...مصرف\u200cکنندگان موجود در اکوسیستم را نشان نمی\u200cدهند.', '...رابطه\u200cهای شکارچی و طعمه را در اکوسیستم نشان نمی\u200cدهند.']",B,نشان نمی‌دهند تمام گونه‌ها را,A,0.39812856912612915,B,0.7057603001594543,False,True,True,True,[0.39812857 0.39812857 0.01568022 0.18806261],[2.9305768e-01 7.0576030e-01 1.3332799e-04 1.0487059e-03]
2371,کدام یک از روش‌ها می‌تواند باعث تغییر شیمیایی یک تکه کاغذ شود؟,"['کاغذ را نصف کنید', 'کاغذ را در آب خیس کنید', 'کاغذ را با آتش بسوزانید', 'کاغذ را با قیچی ببرید']",C,سوزاندن کاغذ ساختار مولکولی را تغییر می‌دهد.,C,0.9866594076156616,C,0.9938223361968994,True,True,True,True,[0.00969178 0.00216253 0.9866594  0.00148628],[5.1745167e-03 7.4545975e-04 9.9382234e-01 2.5762402e-04]
2372,دانشمندان توضیح داده‌اند که چگونه اسیدهای آمینه، کربوهیدرات‌ها، اسیدهای نوکلئیک و اسیدهای چرب می‌توانند قبل از ظهور موجودات زنده در زمین سنتز شده باشند. کدام یک از کشفیات زیر بیشتر از ادعای این که زندگی به‌طور خودبه‌خود از این بیوشیمیایی‌ها به وجود آمده، حمایت می‌کند؟,"['این مواد شیمیایی می\u200cتوانند به\u200cصورت خودجوش به ساختاری که توانایی تکثیر دارد، سازمان\u200cدهی شوند.', 'این مواد شیمیایی امروز توسط موجودات زنده مورد استفاده قرار می\u200cگیرند.', 'این مواد شیمیایی در یک سیاره دیگر یافت شده\u200cاند.', 'این مواد شیمیایی می\u200cتوانند به\u200cصورت خودجوش به یک ویروس سازمان\u200cدهی شوند.']",A,سازماندهی خودجوش به ساختار تکثیرپذیر,C,0.7112820148468018,A,0.45342954993247986,False,True,True,True,[0.20378572 0.03981551 0.711282   0.04511688],[0.45342955 0.11464494 0.3531313  0.07879424]
2373,معادله زیر محصولات تشکیل شده را نشان می‌دهد وقتی که یک محلول نیترات نقره (AgNO3) با یک محلول کلرید سدیم (NaCl) واکنش می‌دهد. AgNO3  + NaCl (مواد واکنش دهنده) -> NaNO3  + AgCl (محصولات) در این معادله، مجموع جرم مواد واکنش دهنده,"['بیشتر از مجموع جرم محصولات است', 'برابر با مجموع جرم محصولات است', 'برابر با جرم AgCl است', 'کمتر از جرم AgCl است']",B,جرم مواد واکنش دهنده برابر با جرم محصولات است,B,0.8154847621917725,B,0.9701530933380127,True,True,True,True,[1.8231498e-01 8.1548476e-01 6.4733648e-04 1.5528793e-03],[2.9068101e-02 9.7015309e-01 2.9401967e-04 4.8475649e-04]
2374,چرا انرژی خروجی یک ماشین همیشه کمتر از انرژی ورودی آن است؟,"['بخشی از انرژی در حین کارکرد ماشین نابود می\u200cشود.', 'ماشین باید بر نیروی ثابت مغناطیسی غلبه کند.', 'انرژی مفید با انتقال انرژی به محیط اطراف کاهش می\u200cیابد.', 'بخشی از انرژی در حین تبدیل به صورت گرما آزاد می\u200cشود.']",C,بخشی از انرژی به صورت گرما از بین می‌رود.,A,0.8459822535514832,A,0.04775725677609444,False,False,False,False,[0.84598225 0.00341706 0.00301554 0.14758505],[0.6644393  0.01082389 0.04775726 0.2769795 ]
